comp,season,date,match,market,selection,line,price,model_prob,market_prob,ev,result,profit,confidence,odds_source,passed_filter
ligamx,2021,2021-10-19,Monterrey @ Queretaro,1X2,monterrey,,1.94,0.3568,0.5155,-13.85,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-20,Mazatlan FC @ Puebla,1X2,puebla,,1.56,0.402,0.641,-16.78,win,0.56,0.334,market_avg,False
ligamx,2021,2021-10-20,Mazatlan FC @ Puebla,1X2,draw,,3.8,0.2974,0.2632,5.85,lose,-1.0,0.334,market_avg,True
ligamx,2021,2021-10-20,Mazatlan FC @ Puebla,1X2,mazatlan,,6.08,0.3006,0.1645,37.24,lose,-1.0,0.334,market_avg,True
ligamx,2021,2021-10-20,Santos Laguna @ Club America,1X2,america,,1.71,0.4948,0.5848,-6.92,win,0.71,0.34,market_avg,False
ligamx,2021,2021-10-20,Santos Laguna @ Club America,1X2,draw,,3.56,0.3488,0.2809,10.87,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-20,Santos Laguna @ Club America,1X2,santos laguna,,4.91,0.1564,0.2037,-10.45,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-20,Cruz Azul @ Atlas,1X2,atlas,,2.69,0.4794,0.3717,13.03,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-20,Cruz Azul @ Atlas,1X2,draw,,2.88,0.3689,0.3472,2.8,win,1.88,0.34,market_avg,False
ligamx,2021,2021-10-20,Cruz Azul @ Atlas,1X2,cruz azul,,2.86,0.1518,0.3497,-25.47,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-21,UNAM Pumas @ Club Leon,1X2,leon,,1.58,0.5514,0.6329,-5.8,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-21,UNAM Pumas @ Club Leon,1X2,draw,,3.84,0.2896,0.2604,5.04,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-21,UNAM Pumas @ Club Leon,1X2,unam pumas,,5.71,0.1591,0.1751,-4.13,win,4.71,0.34,market_avg,False
ligamx,2021,2021-10-21,Necaxa @ Toluca,1X2,toluca,,2.02,0.5497,0.495,4.97,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-21,Necaxa @ Toluca,1X2,draw,,3.52,0.2454,0.2841,-6.13,win,2.52,0.34,market_avg,False
ligamx,2021,2021-10-21,Necaxa @ Toluca,1X2,necaxa,,3.45,0.2049,0.2899,-13.19,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-21,Pachuca @ Tigres UANL,1X2,tigres uanl,,1.73,0.4983,0.578,-6.21,win,0.73,0.34,market_avg,False
ligamx,2021,2021-10-21,Pachuca @ Tigres UANL,1X2,draw,,3.61,0.274,0.277,-0.49,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-21,Pachuca @ Tigres UANL,1X2,pachuca,,4.73,0.2277,0.2114,3.47,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-21,Guadalajara Chivas @ Club Tijuana,1X2,tijuana,,2.44,0.2723,0.4098,-15.1,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-21,Guadalajara Chivas @ Club Tijuana,1X2,draw,,3.02,0.342,0.3311,1.48,win,2.02,0.34,market_avg,False
ligamx,2021,2021-10-21,Guadalajara Chivas @ Club Tijuana,1X2,guadalajara chivas,,3.06,0.3857,0.3268,8.11,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-23,Queretaro @ Mazatlan FC,1X2,mazatlan,,2.61,0.3234,0.3831,-7.01,win,1.6099999999999999,0.334,market_avg,False
ligamx,2021,2021-10-23,Queretaro @ Mazatlan FC,1X2,draw,,2.84,0.3749,0.3521,2.92,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-10-23,Queretaro @ Mazatlan FC,1X2,queretaro,,3.0,0.3016,0.3333,-4.28,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-10-23,Club Leon @ Puebla,1X2,puebla,,2.91,0.3603,0.3436,2.18,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-23,Club Leon @ Puebla,1X2,draw,,3.21,0.3701,0.3115,8.46,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-23,Club Leon @ Puebla,1X2,leon,,2.41,0.2696,0.4149,-15.76,win,1.4100000000000001,0.34,market_avg,False
ligamx,2021,2021-10-23,Necaxa @ Monterrey,1X2,monterrey,,1.68,0.5949,0.5952,-0.02,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-23,Necaxa @ Monterrey,1X2,draw,,3.69,0.2769,0.271,0.97,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-23,Necaxa @ Monterrey,1X2,necaxa,,4.99,0.1282,0.2004,-16.21,win,3.99,0.34,market_avg,False
ligamx,2021,2021-10-24,Tigres UANL @ Club America,1X2,america,,2.08,0.5067,0.4808,2.42,win,1.08,0.34,market_avg,False
ligamx,2021,2021-10-24,Tigres UANL @ Club America,1X2,draw,,3.12,0.3409,0.3205,2.87,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-24,Tigres UANL @ Club America,1X2,tigres uanl,,3.73,0.1524,0.2681,-19.42,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-24,Cruz Azul @ Guadalajara Chivas,1X2,guadalajara chivas,,3.15,0.2358,0.3175,-11.58,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-24,Cruz Azul @ Guadalajara Chivas,1X2,draw,,2.89,0.4612,0.346,14.98,win,1.8900000000000001,0.34,market_avg,True
ligamx,2021,2021-10-24,Cruz Azul @ Guadalajara Chivas,1X2,cruz azul,,2.47,0.303,0.4049,-11.32,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-24,Club Tijuana @ UNAM Pumas,1X2,unam pumas,,1.81,0.4038,0.5525,-12.11,win,0.81,0.34,market_avg,False
ligamx,2021,2021-10-24,Club Tijuana @ UNAM Pumas,1X2,draw,,3.45,0.3654,0.2899,11.73,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-24,Club Tijuana @ UNAM Pumas,1X2,tijuana,,4.41,0.2308,0.2268,0.81,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-25,Atlas @ Atl. San Luis,1X2,atl san luis,,3.07,0.2491,0.3257,-10.58,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-10-25,Atlas @ Atl. San Luis,1X2,draw,,2.86,0.3635,0.3497,1.78,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-10-25,Atlas @ Atl. San Luis,1X2,atlas,,2.54,0.3874,0.3937,-0.72,win,1.54,0.334,market_avg,False
ligamx,2021,2021-10-25,Toluca @ Santos Laguna,1X2,santos laguna,,1.6,0.4838,0.625,-10.17,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-25,Toluca @ Santos Laguna,1X2,draw,,4.12,0.2685,0.2427,4.79,win,3.12,0.34,market_avg,True
ligamx,2021,2021-10-25,Toluca @ Santos Laguna,1X2,toluca,,5.04,0.2477,0.1984,11.17,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-25,Juarez @ Pachuca,1X2,pachuca,,1.53,0.5109,0.6536,-9.82,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-10-25,Juarez @ Pachuca,1X2,draw,,3.84,0.2699,0.2604,1.63,win,2.84,0.334,market_avg,False
ligamx,2021,2021-10-25,Juarez @ Pachuca,1X2,juarez,,6.45,0.2192,0.155,18.63,lose,-1.0,0.334,market_avg,True
ligamx,2021,2021-10-29,Club Tijuana @ Atlas,1X2,atlas,,1.46,0.715,0.6849,1.98,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-29,Club Tijuana @ Atlas,1X2,draw,,4.09,0.2116,0.2445,-6.06,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-29,Club Tijuana @ Atlas,1X2,tijuana,,6.97,0.0734,0.1435,-21.98,win,5.97,0.34,market_avg,False
ligamx,2021,2021-10-30,Mazatlan FC @ Necaxa,1X2,necaxa,,1.66,0.4146,0.6024,-14.03,win,0.6599999999999999,0.334,market_avg,False
ligamx,2021,2021-10-30,Mazatlan FC @ Necaxa,1X2,draw,,3.56,0.2891,0.2809,1.31,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-10-30,Mazatlan FC @ Necaxa,1X2,mazatlan,,5.37,0.2963,0.1862,26.6,lose,-1.0,0.334,market_avg,True
ligamx,2021,2021-10-30,Puebla @ Juarez,1X2,juarez,,2.39,0.3764,0.4184,-4.52,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-10-30,Puebla @ Juarez,1X2,draw,,2.93,0.3182,0.3413,-3.05,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-10-30,Puebla @ Juarez,1X2,puebla,,3.22,0.3055,0.3106,-0.74,win,2.22,0.334,market_avg,False
ligamx,2021,2021-10-30,Santos Laguna @ Queretaro,1X2,queretaro,,3.02,0.283,0.3311,-6.54,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-30,Santos Laguna @ Queretaro,1X2,draw,,3.11,0.3505,0.3215,4.05,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-30,Santos Laguna @ Queretaro,1X2,santos laguna,,2.4,0.3665,0.4167,-5.42,win,1.4,0.34,market_avg,False
ligamx,2021,2021-10-31,UNAM Pumas @ Pachuca,1X2,pachuca,,1.8,0.4514,0.5556,-8.44,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-31,UNAM Pumas @ Pachuca,1X2,draw,,3.45,0.2979,0.2899,1.25,win,2.45,0.34,market_avg,False
ligamx,2021,2021-10-31,UNAM Pumas @ Pachuca,1X2,unam pumas,,4.4,0.2507,0.2273,4.63,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-31,Guadalajara Chivas @ Tigres UANL,1X2,tigres uanl,,1.8,0.4548,0.5556,-8.16,win,0.8,0.34,market_avg,False
ligamx,2021,2021-10-31,Guadalajara Chivas @ Tigres UANL,1X2,draw,,3.21,0.3389,0.3115,3.95,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-31,Guadalajara Chivas @ Tigres UANL,1X2,guadalajara chivas,,4.92,0.2063,0.2033,0.67,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-31,Club Leon @ Toluca,1X2,toluca,,2.88,0.4152,0.3472,8.81,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-10-31,Club Leon @ Toluca,1X2,draw,,3.36,0.2736,0.2976,-3.63,win,2.36,0.34,market_avg,False
ligamx,2021,2021-10-31,Club Leon @ Toluca,1X2,leon,,2.35,0.3111,0.4255,-12.1,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-31,Club America @ Cruz Azul,1X2,cruz azul,,2.21,0.2693,0.4525,-18.22,win,1.21,0.34,market_avg,False
ligamx,2021,2021-10-31,Club America @ Cruz Azul,1X2,draw,,2.89,0.3636,0.346,2.29,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-10-31,Club America @ Cruz Azul,1X2,america,,3.67,0.3671,0.2725,15.63,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-01,Monterrey @ Atl. San Luis,1X2,atl san luis,,3.36,0.3529,0.2976,8.36,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-01,Monterrey @ Atl. San Luis,1X2,draw,,3.21,0.2759,0.3115,-5.15,win,2.21,0.34,market_avg,False
ligamx,2021,2021-11-01,Monterrey @ Atl. San Luis,1X2,monterrey,,2.17,0.3711,0.4608,-8.76,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-04,Atl. San Luis @ Pachuca,1X2,pachuca,,1.61,0.4911,0.6211,-9.42,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-11-04,Atl. San Luis @ Pachuca,1X2,draw,,3.65,0.2643,0.274,-1.59,win,2.65,0.334,market_avg,False
ligamx,2021,2021-11-04,Atl. San Luis @ Pachuca,1X2,atl san luis,,5.74,0.2447,0.1742,18.21,lose,-1.0,0.334,market_avg,True
ligamx,2021,2021-11-04,Club Leon @ Cruz Azul,1X2,cruz azul,,2.15,0.4463,0.4651,-1.82,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-04,Club Leon @ Cruz Azul,1X2,draw,,2.98,0.32,0.3356,-2.09,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-04,Club Leon @ Cruz Azul,1X2,leon,,3.75,0.2337,0.2667,-5.56,win,2.75,0.34,market_avg,False
ligamx,2021,2021-11-05,Santos Laguna @ UNAM Pumas,1X2,unam pumas,,2.37,0.3106,0.4219,-11.87,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-05,Santos Laguna @ UNAM Pumas,1X2,draw,,3.24,0.3045,0.3086,-0.6,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-05,Santos Laguna @ UNAM Pumas,1X2,santos laguna,,2.95,0.3848,0.339,6.08,win,1.9500000000000002,0.34,market_avg,True
ligamx,2021,2021-11-05,Queretaro @ Atlas,1X2,atlas,,1.61,0.5625,0.6211,-4.25,win,0.6100000000000001,0.34,market_avg,False
ligamx,2021,2021-11-05,Queretaro @ Atlas,1X2,draw,,3.72,0.3072,0.2688,6.42,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-05,Queretaro @ Atlas,1X2,queretaro,,5.58,0.1303,0.1792,-12.27,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-06,Toluca @ Puebla,1X2,puebla,,2.11,0.3871,0.4739,-8.24,win,1.1099999999999999,0.34,market_avg,False
ligamx,2021,2021-11-06,Toluca @ Puebla,1X2,draw,,3.25,0.2933,0.3077,-2.1,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-06,Toluca @ Puebla,1X2,toluca,,3.48,0.3197,0.2874,5.07,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-06,Guadalajara Chivas @ Mazatlan FC,1X2,mazatlan,,3.37,0.3537,0.2967,8.64,lose,-1.0,0.334,market_avg,True
ligamx,2021,2021-11-06,Guadalajara Chivas @ Mazatlan FC,1X2,draw,,2.75,0.3301,0.3636,-4.15,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-11-06,Guadalajara Chivas @ Mazatlan FC,1X2,guadalajara chivas,,2.44,0.3162,0.4098,-10.29,win,1.44,0.334,market_avg,False
ligamx,2021,2021-11-06,Necaxa @ Club Leon,1X2,leon,,1.88,0.3857,0.5319,-12.37,win,0.8799999999999999,0.34,market_avg,False
ligamx,2021,2021-11-06,Necaxa @ Club Leon,1X2,draw,,3.36,0.342,0.2976,6.71,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-06,Necaxa @ Club Leon,1X2,necaxa,,4.19,0.2723,0.2387,6.34,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-07,Monterrey @ Club America,1X2,america,,2.33,0.5145,0.4292,8.95,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-07,Monterrey @ Club America,1X2,draw,,3.11,0.2997,0.3215,-3.06,win,2.11,0.34,market_avg,False
ligamx,2021,2021-11-07,Monterrey @ Club America,1X2,monterrey,,3.13,0.1858,0.3195,-18.83,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-07,Juarez @ Tigres UANL,1X2,tigres uanl,,1.42,0.6225,0.7042,-5.22,win,0.41999999999999993,0.34,market_avg,False
ligamx,2021,2021-11-07,Juarez @ Tigres UANL,1X2,draw,,4.33,0.2376,0.2309,1.3,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-07,Juarez @ Tigres UANL,1X2,juarez,,7.59,0.1399,0.1318,2.78,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-07,Pachuca @ Club Tijuana,1X2,tijuana,,2.72,0.3531,0.3676,-1.78,win,1.7200000000000002,0.34,market_avg,False
ligamx,2021,2021-11-07,Pachuca @ Club Tijuana,1X2,draw,,3.15,0.3243,0.3175,0.97,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-07,Pachuca @ Club Tijuana,1X2,pachuca,,2.6,0.3226,0.3846,-7.25,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-07,Cruz Azul @ UNAM Pumas,1X2,unam pumas,,2.8,0.2105,0.3571,-18.48,win,1.7999999999999998,0.34,market_avg,False
ligamx,2021,2021-11-07,Cruz Azul @ UNAM Pumas,1X2,draw,,3.05,0.3938,0.3279,9.05,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-07,Cruz Azul @ UNAM Pumas,1X2,cruz azul,,2.61,0.3957,0.3831,1.47,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-08,Atl. San Luis @ Santos Laguna,1X2,santos laguna,,2.07,0.5815,0.4831,9.17,lose,-1.0,0.334,market_avg,True
ligamx,2021,2021-11-08,Atl. San Luis @ Santos Laguna,1X2,draw,,3.18,0.2488,0.3145,-9.4,win,2.18,0.334,market_avg,False
ligamx,2021,2021-11-08,Atl. San Luis @ Santos Laguna,1X2,atl san luis,,3.68,0.1697,0.2717,-16.9,lose,-1.0,0.334,market_avg,False
ligamx,2021,2021-11-21,Atl. San Luis @ Santos Laguna,1X2,santos laguna,,1.71,0.5591,0.5848,-1.98,win,0.71,0.34,market_avg,False
ligamx,2021,2021-11-21,Atl. San Luis @ Santos Laguna,1X2,draw,,3.58,0.2524,0.2793,-4.34,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-21,Atl. San Luis @ Santos Laguna,1X2,atl san luis,,4.91,0.1886,0.2037,-3.34,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-21,Guadalajara Chivas @ Puebla,1X2,puebla,,2.6,0.3605,0.3846,-2.82,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-21,Guadalajara Chivas @ Puebla,1X2,draw,,2.75,0.3767,0.3636,1.62,win,1.75,0.34,market_avg,False
ligamx,2021,2021-11-21,Guadalajara Chivas @ Puebla,1X2,guadalajara chivas,,3.14,0.2628,0.3185,-7.87,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-21,UNAM Pumas @ Toluca,1X2,toluca,,2.27,0.5093,0.4405,7.02,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-21,UNAM Pumas @ Toluca,1X2,draw,,3.15,0.259,0.3175,-8.29,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-21,UNAM Pumas @ Toluca,1X2,unam pumas,,3.24,0.2317,0.3086,-11.22,win,2.24,0.34,market_avg,False
ligamx,2021,2021-11-22,Monterrey @ Cruz Azul,1X2,cruz azul,,2.39,0.4188,0.4184,0.04,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-22,Monterrey @ Cruz Azul,1X2,draw,,2.98,0.3075,0.3356,-3.76,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-22,Monterrey @ Cruz Azul,1X2,monterrey,,3.17,0.2737,0.3155,-5.96,win,2.17,0.34,market_avg,False
ligamx,2021,2021-11-25,Club America @ UNAM Pumas,1X2,unam pumas,,3.23,0.2111,0.3096,-14.32,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-25,Club America @ UNAM Pumas,1X2,draw,,2.83,0.3119,0.3534,-5.28,win,1.83,0.34,market_avg,False
ligamx,2021,2021-11-25,Club America @ UNAM Pumas,1X2,america,,2.47,0.477,0.4049,8.02,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-25,Atlas @ Monterrey,1X2,monterrey,,2.0,0.256,0.5,-21.96,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-25,Atlas @ Monterrey,1X2,draw,,3.04,0.3543,0.3289,3.47,win,2.04,0.34,market_avg,True
ligamx,2021,2021-11-25,Atlas @ Monterrey,1X2,atlas,,4.2,0.3897,0.2381,28.65,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-26,Club Leon @ Puebla,1X2,puebla,,2.71,0.3206,0.369,-5.9,win,1.71,0.34,market_avg,False
ligamx,2021,2021-11-26,Club Leon @ Puebla,1X2,draw,,2.92,0.3337,0.3425,-1.16,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-26,Club Leon @ Puebla,1X2,leon,,2.8,0.3457,0.3571,-1.44,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-26,Tigres UANL @ Santos Laguna,1X2,santos laguna,,2.42,0.3751,0.4132,-4.16,win,1.42,0.34,market_avg,False
ligamx,2021,2021-11-26,Tigres UANL @ Santos Laguna,1X2,draw,,2.9,0.2998,0.3448,-5.88,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-26,Tigres UANL @ Santos Laguna,1X2,tigres uanl,,3.23,0.3252,0.3096,2.26,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-28,UNAM Pumas @ Club America,1X2,america,,2.0,0.608,0.5,9.72,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-28,UNAM Pumas @ Club America,1X2,draw,,3.18,0.2977,0.3145,-2.4,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-28,UNAM Pumas @ Club America,1X2,unam pumas,,3.97,0.0943,0.2519,-28.15,win,2.97,0.34,market_avg,False
ligamx,2021,2021-11-28,Monterrey @ Atlas,1X2,atlas,,2.63,0.5003,0.3802,14.22,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-28,Monterrey @ Atlas,1X2,draw,,2.94,0.3738,0.3401,4.45,win,1.94,0.34,market_avg,True
ligamx,2021,2021-11-28,Monterrey @ Atlas,1X2,monterrey,,2.87,0.1258,0.3484,-28.75,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-29,Santos Laguna @ Tigres UANL,1X2,tigres uanl,,1.97,0.4224,0.5076,-7.55,win,0.97,0.34,market_avg,False
ligamx,2021,2021-11-29,Santos Laguna @ Tigres UANL,1X2,draw,,3.32,0.3082,0.3012,1.04,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-29,Santos Laguna @ Tigres UANL,1X2,santos laguna,,3.87,0.2694,0.2584,1.92,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-11-29,Puebla @ Club Leon,1X2,leon,,1.67,0.4337,0.5988,-12.41,win,0.6699999999999999,0.34,market_avg,False
ligamx,2021,2021-11-29,Puebla @ Club Leon,1X2,draw,,3.72,0.3384,0.2688,11.65,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-11-29,Puebla @ Club Leon,1X2,puebla,,5.03,0.2279,0.1988,6.59,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-12-02,Club Leon @ Tigres UANL,1X2,tigres uanl,,2.1,0.4352,0.4762,-3.87,win,1.1,0.34,market_avg,False
ligamx,2021,2021-12-02,Club Leon @ Tigres UANL,1X2,draw,,3.18,0.3585,0.3145,6.3,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-12-02,Club Leon @ Tigres UANL,1X2,leon,,3.52,0.2063,0.2841,-12.32,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-12-03,Atlas @ UNAM Pumas,1X2,unam pumas,,2.9,0.2322,0.3448,-14.7,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-12-03,Atlas @ UNAM Pumas,1X2,draw,,2.63,0.3279,0.3802,-6.19,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-12-03,Atlas @ UNAM Pumas,1X2,atlas,,2.89,0.4399,0.346,12.21,win,1.8900000000000001,0.34,market_avg,True
ligamx,2021,2021-12-05,Tigres UANL @ Club Leon,1X2,leon,,2.14,0.3172,0.4673,-14.45,win,1.1400000000000001,0.34,market_avg,False
ligamx,2021,2021-12-05,Tigres UANL @ Club Leon,1X2,draw,,3.34,0.3658,0.2994,9.98,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-12-05,Tigres UANL @ Club Leon,1X2,tigres uanl,,3.33,0.317,0.3003,2.5,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-12-06,UNAM Pumas @ Atlas,1X2,atlas,,2.07,0.579,0.4831,8.93,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-12-06,UNAM Pumas @ Atlas,1X2,draw,,3.08,0.3061,0.3247,-2.57,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-12-06,UNAM Pumas @ Atlas,1X2,unam pumas,,3.83,0.1149,0.2611,-25.2,win,2.83,0.34,market_avg,False
ligamx,2021,2021-12-10,Atlas @ Club Leon,1X2,leon,,2.36,0.3367,0.4237,-9.24,win,1.3599999999999999,0.34,market_avg,False
ligamx,2021,2021-12-10,Atlas @ Club Leon,1X2,draw,,2.81,0.3833,0.3559,3.47,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-12-10,Atlas @ Club Leon,1X2,atlas,,3.45,0.28,0.2899,-1.53,lose,-1.0,0.34,market_avg,False
ligamx,2021,2021-12-13,Club Leon @ Atlas,1X2,atlas,,2.15,0.3726,0.4651,-8.95,win,1.15,0.34,market_avg,False
ligamx,2021,2021-12-13,Club Leon @ Atlas,1X2,draw,,3.12,0.3776,0.3205,8.02,lose,-1.0,0.34,market_avg,True
ligamx,2021,2021-12-13,Club Leon @ Atlas,1X2,leon,,3.55,0.2498,0.2817,-5.09,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-07,Pachuca @ Atl. San Luis,1X2,atl san luis,,2.76,0.388,0.3623,3.19,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-01-07,Pachuca @ Atl. San Luis,1X2,draw,,3.2,0.2845,0.3125,-4.03,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-07,Pachuca @ Atl. San Luis,1X2,pachuca,,2.53,0.3275,0.3953,-7.71,win,1.5299999999999998,0.34,market_avg,False
ligamx,2021,2022-01-08,Necaxa @ Juarez,1X2,juarez,,2.94,0.3578,0.3401,2.34,win,1.94,0.34,market_avg,False
ligamx,2021,2022-01-08,Necaxa @ Juarez,1X2,draw,,2.82,0.3049,0.3546,-6.3,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-08,Necaxa @ Juarez,1X2,necaxa,,2.67,0.3372,0.3745,-4.48,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-08,Club America @ Puebla,1X2,puebla,,2.78,0.2711,0.3597,-11.09,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-08,Club America @ Puebla,1X2,draw,,2.95,0.3435,0.339,0.6,win,1.9500000000000002,0.34,market_avg,False
ligamx,2021,2022-01-08,Club America @ Puebla,1X2,america,,2.7,0.3854,0.3704,1.83,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-09,Queretaro @ Monterrey,1X2,monterrey,,1.47,0.5431,0.6803,-9.07,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-09,Queretaro @ Monterrey,1X2,draw,,4.06,0.2989,0.2463,9.6,win,3.0599999999999996,0.34,market_avg,True
ligamx,2021,2022-01-09,Queretaro @ Monterrey,1X2,queretaro,,6.96,0.158,0.1437,4.48,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-09,Club Tijuana @ Cruz Azul,1X2,cruz azul,,1.71,0.5565,0.5848,-2.18,win,0.71,0.34,market_avg,False
ligamx,2021,2022-01-09,Club Tijuana @ Cruz Azul,1X2,draw,,3.34,0.2496,0.2994,-7.49,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-09,Club Tijuana @ Cruz Azul,1X2,tijuana,,5.47,0.1939,0.1828,2.73,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-01-10,Mazatlan FC @ Guadalajara Chivas,1X2,guadalajara chivas,,1.61,0.4567,0.6211,-11.91,win,0.6100000000000001,0.334,market_avg,False
