season,week,game_id,matchup,market,selection,line,price,model_prob,ev,stake_pct,result,profit,confidence
2022,5,2022_05_NYG_GB,NYG @ GB,SPREAD,GB,-8.5,1.8696,0.550522,2.93,1,lose,-1,0.5551
2022,5,2022_05_HOU_JAX,HOU @ JAX,SPREAD,JAX,-7.0,2.02,0.525495,6.15,1,lose,-1,0.5551
2022,5,2022_05_CHI_MIN,CHI @ MIN,TOTAL,under,44.0,1.9434,0.545,5.92,1,lose,-1,0.5551
2022,5,2022_05_DET_NE,DET @ NE,SPREAD,DET,3.0,1.885,0.543025,2.36,1,lose,-1,0.5551
2022,5,2022_05_CIN_BAL,CIN @ BAL,SPREAD,CIN,3.0,2.03,0.527907,7.17,1,win,1.0299999999999998,0.5551
2022,5,2022_05_LV_KC,LV @ KC,TOTAL,under,51.5,1.9174,0.548769,5.22,1,lose,-1,0.5551
2022,6,2022_06_WAS_CHI,WAS @ CHI,TOTAL,under,38.5,1.9524,0.543744,6.16,1,win,0.9523999999999999,0.8715
2022,6,2022_06_NE_CLE,NE @ CLE,SPREAD,CLE,-2.5,1.9009,0.543462,3.31,1,lose,-1,0.8715
2022,6,2022_06_JAX_IND,JAX @ IND,SPREAD,JAX,1.0,2.03,0.526987,6.98,1,lose,-1,0.95
2022,6,2022_06_CIN_NO,CIN @ NO,SPREAD,CIN,-3.0,1.9091,0.540894,3.26,1,win,0.9091,0.95
2022,6,2022_06_BAL_NYG,BAL @ NYG,SPREAD,NYG,5.5,1.9709,0.537098,5.86,1,win,0.9709000000000001,0.8715
2022,6,2022_06_BUF_KC,BUF @ KC,TOTAL,under,54.0,1.9524,0.543744,6.16,1,win,0.9523999999999999,0.95
2022,7,2022_07_NO_ARI,NO @ ARI,SPREAD,NO,2.5,1.9901,0.527114,4.9,1,lose,-1,0.95
2022,7,2022_07_CLE_BAL,CLE @ BAL,SPREAD,CLE,6.5,2.0,0.527826,5.57,1,win,1.0,0.95
2022,7,2022_07_NYJ_DEN,NYJ @ DEN,TOTAL,under,37.0,1.8772,0.554396,4.07,1,win,0.8772,0.95
2022,7,2022_07_SEA_LAC,SEA @ LAC,SPREAD,SEA,5.5,1.9009,0.556382,5.76,1,win,0.9009,0.95
2022,7,2022_07_CHI_NE,CHI @ NE,TOTAL,under,40.0,1.9434,0.545,5.92,1,lose,-1,0.95
2022,8,2022_08_WAS_IND,WAS @ IND,SPREAD,WAS,3.0,1.8772,0.559733,5.07,1,win,0.8772,0.83
2022,8,2022_08_GB_BUF,GB @ BUF,TOTAL,under,47.0,1.9615,0.539293,5.78,1,win,0.9615,0.95
2022,9,2022_09_PHI_HOU,PHI @ HOU,SPREAD,HOU,14.0,1.885,0.547665,3.23,1,win,0.885,0.95
2022,9,2022_09_GB_DET,GB @ DET,SPREAD,DET,4.0,1.9709,0.539258,6.28,1,win,0.9709000000000001,0.95
2022,10,2022_10_MIN_BUF,MIN @ BUF,SPREAD,MIN,6.5,1.9615,0.532154,4.38,1,win,0.9615,0.95
2022,10,2022_10_HOU_NYG,HOU @ NYG,TOTAL,under,41.5,1.9174,0.548769,5.22,1,win,0.9174,0.95
2022,10,2022_10_NO_PIT,NO @ PIT,SPREAD,PIT,-1.0,1.9346,0.544662,5.37,1,win,0.9346000000000001,0.95
2022,10,2022_10_IND_LV,IND @ LV,SPREAD,LV,-4.5,2.01,0.528992,6.33,1,lose,-1,0.95
2022,10,2022_10_IND_LV,IND @ LV,TOTAL,under,41.0,2.01,0.535604,7.66,1,lose,-1,0.95
2022,10,2022_10_ARI_LA,ARI @ LA,SPREAD,ARI,3.5,1.9091,0.545152,4.07,1,win,0.9091,0.95
2022,10,2022_10_WAS_PHI,WAS @ PHI,TOTAL,under,43.0,1.9709,0.540871,6.6,1,lose,-1,0.95
2022,11,2022_11_CHI_ATL,CHI @ ATL,TOTAL,under,48.5,1.9259,0.547152,5.38,1,lose,-1,0.95
2022,11,2022_11_NYJ_NE,NYJ @ NE,TOTAL,under,38.5,1.9709,0.541231,6.67,1,win,0.9709000000000001,0.95
2022,11,2022_11_CIN_PIT,CIN @ PIT,SPREAD,PIT,3.5,1.9009,0.539702,2.59,1,lose,-1,0.95
2022,11,2022_11_KC_LAC,KC @ LAC,SPREAD,LAC,5.5,1.9259,0.534429,2.93,1,win,0.9259,0.95
2022,12,2022_12_NYG_DAL,NYG @ DAL,SPREAD,NYG,10.5,1.8772,0.546624,2.61,1,win,0.8772,0.95
2022,12,2022_12_DEN_CAR,DEN @ CAR,SPREAD,DEN,-1.0,1.9174,0.538246,3.2,1,lose,-1,0.95
2022,12,2022_12_BAL_JAX,BAL @ JAX,TOTAL,over,43.0,1.9009,0.550655,4.67,1,win,0.9009,0.95
2022,12,2022_12_CHI_NYJ,CHI @ NYJ,SPREAD,CHI,8.5,1.9346,0.545382,5.51,1,lose,-1,0.95
2022,12,2022_12_ATL_WAS,ATL @ WAS,SPREAD,ATL,3.5,1.9091,0.548014,4.62,1,lose,-1,0.95
2022,12,2022_12_LAC_ARI,LAC @ ARI,SPREAD,LAC,-2.5,1.9259,0.534269,2.89,1,lose,-1,0.95
2022,12,2022_12_NO_SF,NO @ SF,SPREAD,NO,9.5,1.885,0.552113,4.07,1,lose,-1,0.95
2022,12,2022_12_GB_PHI,GB @ PHI,SPREAD,PHI,-6.5,1.9524,0.5256,2.62,1,win,0.9523999999999999,0.87
2022,13,2022_13_PIT_ATL,PIT @ ATL,TOTAL,over,43.0,1.9615,0.542218,6.36,1,lose,-1,0.95
2022,13,2022_13_CLE_HOU,CLE @ HOU,SPREAD,HOU,7.5,1.9804,0.531211,5.2,1,lose,-1,0.95
2022,13,2022_13_KC_CIN,KC @ CIN,TOTAL,under,53.0,1.9346,0.546256,5.68,1,win,0.9346000000000001,0.95
2022,13,2022_13_IND_DAL,IND @ DAL,SPREAD,IND,11.0,1.9174,0.548246,5.12,1,lose,-1,0.95
2022,14,2022_14_BAL_PIT,BAL @ PIT,SPREAD,PIT,-1.5,1.9174,0.539766,3.49,1,lose,-1,0.95
2022,14,2022_14_KC_DEN,KC @ DEN,TOTAL,under,44.5,1.8929,0.549464,4.01,1,lose,-1,0.95
2022,14,2022_14_TB_SF,TB @ SF,SPREAD,TB,3.5,1.9346,0.547142,5.85,1,lose,-1,0.83
2022,15,2022_15_PHI_CHI,PHI @ CHI,TOTAL,under,48.0,1.9091,0.549374,4.88,1,win,0.9091,0.87
2022,15,2022_15_DAL_JAX,DAL @ JAX,SPREAD,JAX,4.0,1.9091,0.538134,2.74,1,win,0.9091,0.95
2022,16,2022_16_ATL_BAL,ATL @ BAL,TOTAL,over,35.0,1.9346,0.538201,4.12,1,lose,-1,0.83
2022,16,2022_16_NYG_MIN,NYG @ MIN,TOTAL,under,48.0,1.9174,0.54812,5.1,1,lose,-1,0.95
2022,16,2022_16_CIN_NE,CIN @ NE,TOTAL,under,42.0,1.9174,0.548769,5.22,1,win,0.9174,0.95
2022,16,2022_16_GB_MIA,GB @ MIA,SPREAD,GB,3.5,1.9346,0.533182,3.15,1,win,0.9346000000000001,0.95
2022,16,2022_16_TB_ARI,TB @ ARI,SPREAD,ARI,7.5,1.885,0.545705,2.87,1,win,0.885,0.83
2022,16,2022_16_LAC_IND,LAC @ IND,SPREAD,IND,3.5,1.9259,0.552189,6.35,1,lose,-1,0.95
2022,17,2022_17_DAL_TEN,DAL @ TEN,SPREAD,TEN,14.0,1.9091,0.537814,2.67,1,null,0.0,0.83
2022,17,2022_17_CHI_DET,CHI @ DET,SPREAD,CHI,4.5,1.9524,0.5298,3.44,1,lose,-1,0.95
2022,17,2022_17_CHI_DET,CHI @ DET,TOTAL,under,52.5,1.9009,0.55131,4.8,1,win,0.9009,0.95
2022,17,2022_17_CLE_WAS,CLE @ WAS,TOTAL,under,41.5,1.9174,0.539589,3.46,1,win,0.9174,0.95
2022,17,2022_17_MIN_GB,MIN @ GB,TOTAL,under,47.5,1.9709,0.541231,6.67,1,lose,-1,0.95
2022,18,2022_18_KC_LV,KC @ LV,TOTAL,under,51.5,1.9259,0.547512,5.45,1,win,0.9259,0.95
2022,18,2022_18_TB_ATL,TB @ ATL,SPREAD,TB,6.0,1.9091,0.540854,3.25,1,lose,-1,0.95
2022,18,2022_18_HOU_IND,HOU @ IND,SPREAD,HOU,3.0,1.8403,0.566336,4.22,1,win,0.8403,0.83
2022,18,2022_18_CAR_NO,CAR @ NO,TOTAL,under,41.5,1.9346,0.545806,5.59,1,win,0.9346000000000001,0.95
2022,18,2022_18_CLE_PIT,CLE @ PIT,TOTAL,over,40.0,1.9434,0.545,5.92,1,win,0.9434,0.95
2022,18,2022_18_DET_GB,DET @ GB,SPREAD,DET,5.5,1.9091,0.542014,3.48,1,win,0.9091,0.95
2023,2,2023_02_MIN_PHI,MIN @ PHI,SPREAD,MIN,6.0,1.9091,0.542,3.47,1,null,0.0,0.4551
2023,2,2023_02_LV_BUF,LV @ BUF,TOTAL,under,47.0,1.9091,0.545,4.05,1,lose,-1,0.4551
2023,2,2023_02_NYG_ARI,NYG @ ARI,TOTAL,under,40.0,1.9091,0.54347,3.75,1,lose,-1,0.4135
2023,2,2023_02_MIA_NE,MIA @ NE,TOTAL,over,46.5,1.9259,0.539596,3.92,1,lose,-1,0.4551
2023,3,2023_03_TEN_CLE,TEN @ CLE,SPREAD,CLE,-3.5,1.9091,0.53548,2.23,1,win,0.9091,0.4551
2023,3,2023_03_TEN_CLE,TEN @ CLE,TOTAL,under,38.0,1.9091,0.543605,3.78,1,win,0.9091,0.4551
2023,3,2023_03_HOU_JAX,HOU @ JAX,SPREAD,HOU,7.5,1.9091,0.5418,3.44,1,win,0.9091,0.4551
2023,3,2023_03_NE_NYJ,NE @ NYJ,TOTAL,over,35.5,1.9091,0.545,4.05,1,lose,-1,0.4551
2023,3,2023_03_PHI_TB,PHI @ TB,TOTAL,under,44.0,1.9259,0.542611,4.5,1,win,0.9259,0.4551
2023,4,2023_04_DET_GB,DET @ GB,SPREAD,GB,2.5,1.9804,0.526202,4.21,1,lose,-1,0.4551
2023,4,2023_04_ATL_JAX,ATL @ JAX,SPREAD,ATL,3.5,1.9091,0.5372,2.56,1,lose,-1,0.4551
2023,4,2023_04_PIT_HOU,PIT @ HOU,SPREAD,HOU,3.0,1.9091,0.53564,2.26,1,win,0.9091,0.4551
2023,4,2023_04_PIT_HOU,PIT @ HOU,TOTAL,under,41.5,1.9091,0.545,4.05,1,win,0.9091,0.4551
2023,4,2023_04_KC_NYJ,KC @ NYJ,TOTAL,under,41.5,1.9524,0.539039,5.24,1,lose,-1,0.4551
2023,4,2023_04_SEA_NYG,SEA @ NYG,TOTAL,under,46.5,1.8696,0.550961,3.01,1,win,0.8695999999999999,0.4551
2023,5,2023_05_CAR_DET,CAR @ DET,SPREAD,CAR,9.5,1.9091,0.54192,3.46,1,lose,-1,0.5551
2023,5,2023_05_CIN_ARI,CIN @ ARI,TOTAL,under,45.5,1.9091,0.545,4.05,1,lose,-1,0.5551
2023,5,2023_05_NYJ_DEN,NYJ @ DEN,SPREAD,NYJ,2.5,1.9091,0.53732,2.58,1,win,0.9091,0.5551
2023,5,2023_05_NYJ_DEN,NYJ @ DEN,TOTAL,over,42.5,1.9091,0.542075,3.49,1,win,0.9091,0.5551
2023,5,2023_05_GB_LV,GB @ LV,SPREAD,GB,1.0,1.9091,0.54188,3.45,1,lose,-1,0.5551
2023,6,2023_06_MIN_CHI,MIN @ CHI,TOTAL,under,44.5,1.8929,0.547389,3.62,1,win,0.8929,0.95
2023,6,2023_06_SF_CLE,SF @ CLE,TOTAL,under,36.0,1.9091,0.543875,3.83,1,null,0.0,0.6208
2023,6,2023_06_PHI_NYJ,PHI @ NYJ,SPREAD,NYJ,6.5,1.9524,0.532417,3.95,1,win,0.9523999999999999,0.8715
2023,6,2023_06_DET_TB,DET @ TB,TOTAL,under,43.5,1.8929,0.544284,3.03,1,win,0.8929,0.7408
2023,6,2023_06_DAL_LAC,DAL @ LAC,TOTAL,under,49.5,1.9259,0.542611,4.5,1,win,0.9259,0.7408
2023,7,2023_07_MIA_PHI,MIA @ PHI,SPREAD,MIA,3.0,1.8929,0.545566,3.27,1,lose,-1,0.95
2023,7,2023_07_SF_MIN,SF @ MIN,SPREAD,MIN,7.0,1.8696,0.552623,3.32,1,win,0.8695999999999999,0.95
2023,8,2023_08_NE_MIA,NE @ MIA,TOTAL,under,46.5,1.9091,0.545,4.05,1,lose,-1,0.95
2023,8,2023_08_PHI_WAS,PHI @ WAS,TOTAL,over,42.5,1.9091,0.540185,3.13,1,win,0.9091,0.95
2023,8,2023_08_CIN_SF,CIN @ SF,SPREAD,SF,-4.0,1.8696,0.547423,2.35,1,lose,-1,0.95
2023,8,2023_08_CIN_SF,CIN @ SF,TOTAL,under,44.0,1.9091,0.545,4.05,1,lose,-1,0.95
2023,8,2023_08_CHI_LAC,CHI @ LAC,SPREAD,LAC,-9.5,1.8929,0.550606,4.22,1,win,0.8929,0.83
2023,9,2023_09_MIA_KC,MIA @ KC,TOTAL,under,51.0,1.9259,0.542611,4.5,1,win,0.9259,0.95
2023,9,2023_09_CHI_NO,CHI @ NO,SPREAD,NO,-9.0,1.8929,0.542366,2.66,1,lose,-1,0.95
2023,9,2023_09_DAL_PHI,DAL @ PHI,TOTAL,under,46.5,1.9091,0.544235,3.9,1,lose,-1,0.95
2023,10,2023_10_CLE_BAL,CLE @ BAL,SPREAD,BAL,-6.0,1.9259,0.542554,4.49,1,lose,-1,0.95
2023,10,2023_10_SF_JAX,SF @ JAX,TOTAL,under,44.5,1.8929,0.546129,3.38,1,win,0.8929,0.95
2023,10,2023_10_TEN_TB,TEN @ TB,SPREAD,TB,-2.5,1.8696,0.545863,2.05,1,win,0.8695999999999999,0.95
2023,10,2023_10_TEN_TB,TEN @ TB,TOTAL,under,39.5,1.9091,0.543605,3.78,1,win,0.9091,0.95
2023,10,2023_10_DET_LAC,DET @ LAC,SPREAD,LAC,2.5,1.9091,0.53484,2.11,1,lose,-1,0.95
2023,10,2023_10_DET_LAC,DET @ LAC,TOTAL,under,48.5,1.9091,0.54338,3.74,1,lose,-1,0.95
2023,10,2023_10_NYG_DAL,NYG @ DAL,TOTAL,under,38.5,1.9259,0.538021,3.62,1,lose,-1,0.95
2023,10,2023_10_WAS_SEA,WAS @ SEA,TOTAL,over,44.0,1.9259,0.538651,3.74,1,win,0.9259,0.95
2023,11,2023_11_CHI_DET,CHI @ DET,TOTAL,under,48.0,1.9091,0.545,4.05,1,lose,-1,0.95
2023,11,2023_11_TEN_JAX,TEN @ JAX,SPREAD,TEN,6.5,1.9524,0.535337,4.52,1,lose,-1,0.95
2023,11,2023_11_MIN_DEN,MIN @ DEN,SPREAD,DEN,-2.5,1.8475,0.558398,3.16,1,lose,-1,0.95
2023,11,2023_11_MIN_DEN,MIN @ DEN,TOTAL,under,43.5,1.8696,0.550961,3.01,1,win,0.8695999999999999,0.95
2023,12,2023_12_SF_SEA,SF @ SEA,TOTAL,over,43.5,1.9524,0.531569,3.78,1,win,0.9523999999999999,0.95
2023,12,2023_12_PIT_CIN,PIT @ CIN,TOTAL,under,36.0,1.9259,0.542611,4.5,1,win,0.9259,0.83
2023,12,2023_12_CAR_TEN,CAR @ TEN,SPREAD,TEN,-3.5,1.9524,0.525358,2.57,1,win,0.9523999999999999,0.95
2023,12,2023_12_BAL_LAC,BAL @ LAC,SPREAD,LAC,3.0,1.9524,0.525897,2.68,1,lose,-1,0.95
2023,13,2023_13_DEN_HOU,DEN @ HOU,TOTAL,under,47.5,1.9091,0.542165,3.5,1,win,0.9091,0.95
2023,13,2023_13_ATL_NYJ,ATL @ NYJ,TOTAL,under,33.0,1.9091,0.541265,3.33,1,win,0.9091,0.83
2023,14,2023_14_JAX_CLE,JAX @ CLE,SPREAD,CLE,-2.5,1.8929,0.547686,3.67,1,win,0.8929,0.95
2023,14,2023_14_BUF_KC,BUF @ KC,TOTAL,under,49.5,1.9091,0.545,4.05,1,win,0.9091,0.95
2023,14,2023_14_TEN_MIA,TEN @ MIA,SPREAD,TEN,14.0,1.9091,0.54552,4.15,1,win,0.9091,0.95
2023,14,2023_14_GB_NYG,GB @ NYG,SPREAD,NYG,6.0,1.9259,0.536794,3.38,1,win,0.9259,0.95
2023,16,2023_16_NO_LA,NO @ LA,TOTAL,under,45.5,1.8929,0.547389,3.62,1,lose,-1,0.95
2023,16,2023_16_CIN_PIT,CIN @ PIT,SPREAD,CIN,-3.0,1.9524,0.530457,3.57,1,lose,-1,0.83
2023,16,2023_16_JAX_TB,JAX @ TB,TOTAL,under,43.0,1.9259,0.542611,4.5,1,win,0.9259,0.95
2023,17,2023_17_TEN_HOU,TEN @ HOU,SPREAD,TEN,5.0,1.9524,0.526217,2.74,1,lose,-1,0.95
2023,17,2023_17_TEN_HOU,TEN @ HOU,TOTAL,under,44.0,1.9259,0.542206,4.42,1,win,0.9259,0.95
2023,17,2023_17_CAR_JAX,CAR @ JAX,SPREAD,CAR,3.5,1.9091,0.54564,4.17,1,lose,-1,0.95
2023,17,2023_17_LA_NYG,LA @ NYG,SPREAD,NYG,6.0,1.9259,0.533074,2.66,1,win,0.9259,0.95
2023,17,2023_17_LAC_DEN,LAC @ DEN,SPREAD,LAC,3.5,1.9259,0.533594,2.76,1,lose,-1,0.95
2023,17,2023_17_CIN_KC,CIN @ KC,TOTAL,under,46.0,1.8929,0.547389,3.62,1,win,0.8929,0.95
2023,18,2023_18_DEN_LV,DEN @ LV,SPREAD,DEN,3.5,1.8475,0.558438,3.17,1,lose,-1,0.95
2024,2,2024_02_BUF_MIA,BUF @ MIA,SPREAD,BUF,2.5,1.9091,0.53824,2.76,1,win,0.9091,0.4551
2024,2,2024_02_SF_MIN,SF @ MIN,TOTAL,under,46.5,1.9259,0.542611,4.5,1,win,0.9259,0.4551
2024,2,2024_02_LA_ARI,LA @ ARI,SPREAD,ARI,1.0,1.8696,0.549783,2.79,1,win,0.8695999999999999,0.4551
2024,2,2024_02_ATL_PHI,ATL @ PHI,SPREAD,ATL,5.5,1.9524,0.530537,3.58,1,win,0.9523999999999999,0.4551
2024,2,2024_02_ATL_PHI,ATL @ PHI,TOTAL,under,46.5,1.9091,0.545,4.05,1,win,0.9091,0.4551
2024,3,2024_03_NE_NYJ,NE @ NYJ,SPREAD,NE,6.5,1.9091,0.53576,2.28,1,lose,-1,0.4551
2024,3,2024_03_NE_NYJ,NE @ NYJ,TOTAL,over,39.0,1.8929,0.547389,3.62,1,lose,-1,0.4551
2024,3,2024_03_CHI_IND,CHI @ IND,SPREAD,IND,-1.5,1.8929,0.542806,2.75,1,win,0.8929,0.4551
2024,3,2024_03_PHI_NO,PHI @ NO,TOTAL,over,49.0,1.9091,0.545,4.05,1,lose,-1,0.4551
2024,3,2024_03_GB_TEN,GB @ TEN,SPREAD,TEN,-3.0,1.9259,0.532514,2.56,1,lose,-1,0.4551
2024,3,2024_03_DET_ARI,DET @ ARI,TOTAL,under,51.5,1.8929,0.547389,3.62,1,win,0.8929,0.4551
2024,3,2024_03_KC_ATL,KC @ ATL,SPREAD,ATL,3.0,1.9804,0.526202,4.21,1,lose,-1,0.4551
2024,4,2024_04_DAL_NYG,DAL @ NYG,TOTAL,under,45.0,1.8929,0.547389,3.62,1,win,0.8929,0.4551
2024,4,2024_04_DEN_NYJ,DEN @ NYJ,SPREAD,DEN,7.5,1.9259,0.538034,3.62,1,win,0.9259,0.4551
2024,4,2024_04_PHI_TB,PHI @ TB,SPREAD,PHI,-1.0,1.9091,0.53948,2.99,1,lose,-1,0.4551
2024,5,2024_05_TB_ATL,TB @ ATL,TOTAL,under,44.0,1.9091,0.545,4.05,1,lose,-1,0.5551
2024,5,2024_05_ARI_SF,ARI @ SF,TOTAL,under,48.5,1.9259,0.542611,4.5,1,win,0.9259,0.5551
2024,5,2024_05_NYG_SEA,NYG @ SEA,TOTAL,under,42.5,1.9091,0.54005,3.1,1,lose,-1,0.5551
2024,5,2024_05_DAL_PIT,DAL @ PIT,SPREAD,DAL,2.5,1.9259,0.533554,2.76,1,win,0.9259,0.5551
2024,6,2024_06_ARI_GB,ARI @ GB,TOTAL,under,47.0,1.9091,0.545,4.05,1,null,0.0,0.8715
2024,6,2024_06_HOU_NE,HOU @ NE,SPREAD,NE,6.5,1.8929,0.550246,4.16,1,lose,-1,0.8715
2024,6,2024_06_HOU_NE,HOU @ NE,TOTAL,under,38.5,1.8929,0.547389,3.62,1,lose,-1,0.8715
2024,6,2024_06_IND_TEN,IND @ TEN,TOTAL,under,42.0,1.8929,0.547389,3.62,1,win,0.8929,0.6741
2024,6,2024_06_PIT_LV,PIT @ LV,SPREAD,LV,3.5,1.9091,0.54408,3.87,1,lose,-1,0.8715
2024,6,2024_06_CIN_NYG,CIN @ NYG,SPREAD,NYG,4.5,1.9259,0.535714,3.17,1,lose,-1,0.8715
2024,7,2024_07_DEN_NO,DEN @ NO,SPREAD,DEN,-2.5,1.8475,0.558438,3.17,1,win,0.8474999999999999,0.95
2024,7,2024_07_CIN_CLE,CIN @ CLE,TOTAL,over,42.0,1.9259,0.542611,4.5,1,lose,-1,0.95
2024,7,2024_07_PHI_NYG,PHI @ NYG,SPREAD,NYG,3.0,2.0,0.525944,5.19,1,lose,-1,0.95
2024,7,2024_07_LV_LA,LV @ LA,TOTAL,under,43.0,1.9524,0.531839,3.84,1,win,0.9523999999999999,0.95
2024,7,2024_07_NYJ_PIT,NYJ @ PIT,TOTAL,under,40.0,1.9091,0.54203,3.48,1,lose,-1,0.95
2024,7,2024_07_BAL_TB,BAL @ TB,SPREAD,TB,4.5,1.9091,0.54728,4.48,1,lose,-1,0.95
2024,8,2024_08_IND_HOU,IND @ HOU,SPREAD,IND,5.0,1.8929,0.541846,2.57,1,win,0.8929,0.95
2024,8,2024_08_IND_HOU,IND @ HOU,TOTAL,under,45.0,1.9259,0.542611,4.5,1,win,0.9259,0.95
2024,8,2024_08_KC_LV,KC @ LV,TOTAL,under,42.0,1.9259,0.542611,4.5,1,lose,-1,0.95
2024,8,2024_08_CHI_WAS,CHI @ WAS,TOTAL,under,46.5,1.9259,0.535636,3.16,1,win,0.9259,0.95
2024,8,2024_08_NYG_PIT,NYG @ PIT,SPREAD,NYG,6.0,1.9524,0.533177,4.1,1,lose,-1,0.95
2024,9,2024_09_DAL_ATL,DAL @ ATL,SPREAD,ATL,-3.0,1.8696,0.554503,3.67,1,win,0.8695999999999999,0.95
2024,9,2024_09_DEN_BAL,DEN @ BAL,SPREAD,DEN,9.0,1.8696,0.554503,3.67,1,lose,-1,0.95
2024,9,2024_09_NE_TEN,NE @ TEN,SPREAD,NE,3.0,1.9524,0.529097,3.3,1,null,0.0,0.95
2024,9,2024_09_CHI_ARI,CHI @ ARI,SPREAD,ARI,-1.5,1.9091,0.53532,2.2,1,win,0.9091,0.95
2024,10,2024_10_NE_CHI,NE @ CHI,TOTAL,under,37.5,1.8929,0.547389,3.62,1,win,0.8929,0.95
2024,10,2024_10_PIT_WAS,PIT @ WAS,SPREAD,PIT,1.5,1.9091,0.53572,2.27,1,win,0.9091,0.95
2024,10,2024_10_PHI_DAL,PHI @ DAL,SPREAD,PHI,-7.5,1.9259,0.538954,3.8,1,win,0.9259,0.83
2024,11,2024_11_LV_MIA,LV @ MIA,SPREAD,LV,8.0,1.9524,0.532297,3.93,1,lose,-1,0.95
2024,11,2024_11_LA_NE,LA @ NE,SPREAD,NE,4.0,1.8929,0.546446,3.44,1,lose,-1,0.95
2024,13,2024_13_MIA_GB,MIA @ GB,SPREAD,GB,-3.5,1.9524,0.527857,3.06,1,win,0.9523999999999999,0.95
2024,13,2024_13_LV_KC,LV @ KC,SPREAD,LV,13.5,1.9259,0.533274,2.7,1,win,0.9259,0.95
2024,13,2024_13_HOU_JAX,HOU @ JAX,TOTAL,under,44.5,1.9259,0.539011,3.81,1,win,0.9259,0.95
2024,13,2024_13_ARI_MIN,ARI @ MIN,TOTAL,under,45.5,1.8929,0.545004,3.16,1,win,0.8929,0.95
2024,13,2024_13_TEN_WAS,TEN @ WAS,TOTAL,under,45.0,1.9259,0.542611,4.5,1,lose,-1,0.95
2024,13,2024_13_PHI_BAL,PHI @ BAL,TOTAL,under,50.0,1.9091,0.545,4.05,1,win,0.9091,0.95
2024,13,2024_13_SF_BUF,SF @ BUF,SPREAD,BUF,-6.5,1.8475,0.558438,3.17,1,win,0.8474999999999999,0.95
2024,13,2024_13_SF_BUF,SF @ BUF,TOTAL,under,45.0,1.9091,0.545,4.05,1,null,0.0,0.95
2024,13,2024_13_CLE_DEN,CLE @ DEN,SPREAD,DEN,-6.5,1.8929,0.545486,3.26,1,win,0.8929,0.95
2024,14,2024_14_NO_NYG,NO @ NYG,SPREAD,NYG,5.5,1.9524,0.531777,3.82,1,win,0.9523999999999999,0.95
2024,14,2024_14_LV_TB,LV @ TB,SPREAD,TB,-7.0,1.9524,0.527497,2.99,1,win,0.9523999999999999,0.95
2024,14,2024_14_JAX_TEN,JAX @ TEN,SPREAD,JAX,3.0,1.9524,0.533777,4.21,1,win,0.9523999999999999,0.95
2024,14,2024_14_BUF_LA,BUF @ LA,TOTAL,under,49.5,1.9259,0.536626,3.35,1,lose,-1,0.95
2024,15,2024_15_NYJ_JAX,NYJ @ JAX,TOTAL,under,41.5,1.8929,0.547389,3.62,1,lose,-1,0.95
2024,15,2024_15_WAS_NO,WAS @ NO,SPREAD,WAS,-7.5,1.8929,0.547886,3.71,1,lose,-1,0.95
2024,15,2024_15_BUF_DET,BUF @ DET,TOTAL,under,55.5,1.9091,0.545,4.05,1,lose,-1,0.95
2024,15,2024_15_PIT_PHI,PIT @ PHI,TOTAL,under,43.0,1.9091,0.540365,3.16,1,win,0.9091,0.95
2024,16,2024_16_PIT_BAL,PIT @ BAL,SPREAD,BAL,-7.0,1.9524,0.530857,3.64,1,win,0.9523999999999999,0.83
2024,16,2024_16_CLE_CIN,CLE @ CIN,SPREAD,CLE,10.0,1.9259,0.535034,3.04,1,lose,-1,0.95
2024,16,2024_16_TEN_IND,TEN @ IND,SPREAD,IND,-4.0,1.9259,0.530234,2.12,1,win,0.9259,0.95
2024,16,2024_16_LA_NYJ,LA @ NYJ,SPREAD,NYJ,3.0,1.8696,0.550623,2.94,1,lose,-1,0.95
2024,16,2024_16_MIN_SEA,MIN @ SEA,TOTAL,under,43.0,1.8696,0.550961,3.01,1,lose,-1,0.95
2024,16,2024_16_NE_BUF,NE @ BUF,SPREAD,NE,14.0,1.9091,0.54052,3.19,1,win,0.9091,0.95
2024,17,2024_17_BAL_HOU,BAL @ HOU,SPREAD,HOU,5.5,1.8929,0.539726,2.16,1,lose,-1,0.95
2024,17,2024_17_DEN_CIN,DEN @ CIN,SPREAD,DEN,3.5,1.8696,0.554503,3.67,1,lose,-1,0.95
2024,17,2024_17_ARI_LA,ARI @ LA,SPREAD,ARI,6.5,2.0,0.526064,5.21,1,win,1.0,0.95
2024,17,2024_17_NYJ_BUF,NYJ @ BUF,SPREAD,NYJ,10.0,1.9524,0.527257,2.94,1,lose,-1,0.95
2024,17,2024_17_DAL_PHI,DAL @ PHI,SPREAD,DAL,7.5,1.8929,0.541966,2.59,1,lose,-1,0.95
2024,17,2024_17_GB_MIN,GB @ MIN,SPREAD,MIN,1.0,1.8696,0.551023,3.02,1,win,0.8695999999999999,0.95
2024,18,2024_18_CLE_BAL,CLE @ BAL,SPREAD,CLE,19.5,1.9524,0.525857,2.67,1,lose,-1,0.95
2024,18,2024_18_SF_ARI,SF @ ARI,SPREAD,ARI,-4.5,1.9091,0.53792,2.69,1,win,0.9091,0.83
2025,2,2025_02_WAS_GB,WAS @ GB,SPREAD,WAS,3.5,1.8475,0.558438,3.17,1,lose,-1,0.4551
