comp,season,date,match,market,selection,line,price,model_prob,market_prob,ev,result,profit,confidence,odds_source
seriea,2021,2022-03-06,Milan @ Napoli,TOTAL,under,2.5,1.86,0.5834,0.5376,3.83,win,0.8600000000000001,0.364,pinnacle
seriea,2021,2022-03-12,Sassuolo @ Salernitana,1X2,sassuolo,,1.93,0.6557,0.5181,11.95,lose,-1.0,0.334,pinnacle
seriea,2021,2022-03-12,Cagliari @ Spezia,1X2,spezia,,2.93,0.3974,0.3413,7.4,win,1.9300000000000002,0.334,pinnacle
seriea,2021,2022-03-13,Bologna @ Fiorentina,1X2,bologna,,6.06,0.2225,0.165,15.68,lose,-1.0,0.364,pinnacle
seriea,2021,2022-03-13,Napoli @ Verona,1X2,napoli,,2.21,0.5276,0.4525,7.47,win,1.21,0.364,pinnacle
seriea,2021,2022-03-13,Roma @ Udinese,1X2,roma,,2.4,0.4806,0.4167,6.9,lose,-1.0,0.364,pinnacle
seriea,2021,2022-03-13,Roma @ Udinese,TOTAL,over,2.5,2.06,0.552,0.4854,6.17,lose,-1.0,0.364,pinnacle
seriea,2021,2022-03-13,Inter @ Torino,TOTAL,under,2.5,2.05,0.5994,0.4878,10.29,win,1.0499999999999998,0.364,pinnacle
seriea,2021,2022-03-18,Torino @ Genoa,1X2,torino,,2.59,0.5059,0.3861,13.96,lose,-1.0,0.364,pinnacle
seriea,2021,2022-03-18,Torino @ Genoa,TOTAL,under,2.5,1.62,0.6764,0.6173,4.31,win,0.6200000000000001,0.364,pinnacle
seriea,2021,2022-03-19,Milan @ Cagliari,TOTAL,over,2.5,1.94,0.5499,0.5155,3.01,lose,-1.0,0.364,pinnacle
seriea,2021,2022-03-20,Sampdoria @ Venezia,1X2,sampdoria,,2.87,0.4306,0.3484,10.61,win,1.87,0.334,pinnacle
seriea,2021,2022-03-20,Verona @ Empoli,1X2,verona,,2.73,0.4869,0.3663,14.81,lose,-1.0,0.334,pinnacle
seriea,2021,2022-03-20,Verona @ Empoli,TOTAL,over,2.5,1.71,0.7088,0.5848,9.54,lose,-1.0,0.334,pinnacle
seriea,2021,2022-03-20,Lazio @ Roma,TOTAL,over,2.5,1.89,0.6019,0.5291,6.19,win,0.8899999999999999,0.364,pinnacle
seriea,2021,2022-04-02,Sassuolo @ Lazio,1X2,sassuolo,,5.97,0.3055,0.1675,37.07,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-02,Torino @ Salernitana,1X2,torino,,2.19,0.5962,0.4566,13.76,win,1.19,0.334,pinnacle
seriea,2021,2022-04-03,Empoli @ Fiorentina,1X2,empoli,,6.09,0.2242,0.1642,16.45,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-03,Napoli @ Atalanta,1X2,napoli,,3.55,0.4136,0.2817,21.07,win,2.55,0.364,pinnacle
seriea,2021,2022-04-03,Napoli @ Atalanta,TOTAL,under,2.5,1.98,0.6051,0.5051,8.91,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-03,Cagliari @ Udinese,TOTAL,over,2.5,2.12,0.5183,0.4717,4.44,win,1.12,0.364,pinnacle
seriea,2021,2022-04-03,Roma @ Sampdoria,1X2,sampdoria,,4.95,0.2495,0.202,10.58,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-03,Roma @ Sampdoria,TOTAL,over,2.5,1.91,0.5644,0.5236,3.51,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-03,Inter @ Juventus,TOTAL,under,2.5,1.86,0.6085,0.5376,5.93,win,0.8600000000000001,0.364,pinnacle
seriea,2021,2022-04-04,Genoa @ Verona,1X2,verona,,1.84,0.6321,0.5435,7.34,win,0.8400000000000001,0.364,pinnacle
seriea,2021,2022-04-04,Genoa @ Verona,TOTAL,over,2.5,2.05,0.5572,0.4878,6.4,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-04,Bologna @ Milan,1X2,draw,,5.55,0.2134,0.1802,8.3,win,4.55,0.364,pinnacle
seriea,2021,2022-04-09,Spezia @ Empoli,1X2,spezia,,4.5,0.28,0.2222,11.7,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-10,Lazio @ Genoa,1X2,lazio,,2.15,0.5872,0.4651,11.81,win,1.15,0.364,pinnacle
seriea,2021,2022-04-10,Lazio @ Genoa,TOTAL,over,2.5,2.07,0.5342,0.4831,4.76,win,1.0699999999999998,0.364,pinnacle
seriea,2021,2022-04-10,Fiorentina @ Napoli,TOTAL,under,2.5,2.05,0.5333,0.4878,4.2,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-10,Udinese @ Venezia,TOTAL,over,2.5,2.12,0.5173,0.4717,4.35,win,1.12,0.334,pinnacle
seriea,2021,2022-04-10,Milan @ Torino,1X2,torino,,5.02,0.2659,0.1992,15.07,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-10,Milan @ Torino,1X2,draw,,3.74,0.3064,0.2674,6.56,win,2.74,0.364,pinnacle
seriea,2021,2022-04-10,Milan @ Torino,TOTAL,under,2.5,1.75,0.6455,0.5714,5.84,win,0.75,0.364,pinnacle
seriea,2021,2022-04-11,Sampdoria @ Bologna,1X2,sampdoria,,3.27,0.334,0.3058,4.15,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-15,Genoa @ Milan,TOTAL,under,2.5,2.05,0.5274,0.4878,3.65,win,1.0499999999999998,0.364,pinnacle
seriea,2021,2022-04-16,Salernitana @ Sampdoria,1X2,sampdoria,,1.84,0.5963,0.5435,4.37,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-16,Empoli @ Udinese,1X2,empoli,,5.99,0.2841,0.1669,31.58,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-16,Empoli @ Udinese,TOTAL,over,2.5,1.8,0.6121,0.5556,4.58,win,0.8,0.334,pinnacle
seriea,2021,2022-04-16,Bologna @ Juventus,1X2,draw,,5.49,0.2588,0.1821,18.94,win,4.49,0.364,pinnacle
seriea,2021,2022-04-16,Bologna @ Juventus,TOTAL,under,2.5,2.09,0.5914,0.4785,10.62,win,1.0899999999999999,0.364,pinnacle
seriea,2021,2022-04-16,Torino @ Lazio,1X2,draw,,4.03,0.2725,0.2481,4.42,win,3.0300000000000002,0.364,pinnacle
seriea,2021,2022-04-16,Torino @ Lazio,1X2,torino,,5.84,0.2901,0.1712,31.25,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-18,Roma @ Napoli,TOTAL,under,2.5,1.99,0.5522,0.5025,4.45,win,0.99,0.364,pinnacle
seriea,2021,2022-04-18,Verona @ Atalanta,1X2,verona,,5.35,0.2689,0.1869,19.73,win,4.35,0.364,pinnacle
seriea,2021,2022-04-23,Spezia @ Torino,1X2,draw,,3.89,0.2774,0.2571,3.56,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-23,Spezia @ Torino,TOTAL,under,2.5,1.84,0.6242,0.5435,6.69,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-23,Atalanta @ Venezia,1X2,draw,,4.99,0.2264,0.2004,5.83,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-23,Atalanta @ Venezia,TOTAL,under,2.5,2.33,0.485,0.4292,5.85,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-23,Roma @ Inter,TOTAL,under,2.5,2.14,0.505,0.4673,3.63,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-23,Sampdoria @ Verona,1X2,sampdoria,,5.56,0.2149,0.1799,8.77,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-23,Sampdoria @ Verona,TOTAL,over,2.5,1.87,0.6515,0.5348,9.82,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-24,Fiorentina @ Salernitana,1X2,fiorentina,,1.85,0.6622,0.5405,10.13,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-24,Udinese @ Bologna,1X2,bologna,,3.55,0.3536,0.2817,11.49,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-24,Napoli @ Empoli,1X2,napoli,,1.72,0.6384,0.5814,4.41,lose,-1.0,0.334,pinnacle
seriea,2021,2022-04-24,Cagliari @ Genoa,1X2,cagliari,,4.12,0.34,0.2427,18.04,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-24,Milan @ Lazio,1X2,milan,,2.4,0.4449,0.4167,3.05,win,1.4,0.364,pinnacle
seriea,2021,2022-04-24,Milan @ Lazio,TOTAL,over,2.5,1.9,0.5693,0.5263,3.67,win,0.8999999999999999,0.364,pinnacle
seriea,2021,2022-04-25,Juventus @ Sassuolo,1X2,sassuolo,,4.48,0.2848,0.2232,12.41,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-27,Udinese @ Fiorentina,1X2,udinese,,5.9,0.2098,0.1695,10.7,win,4.9,0.364,pinnacle
seriea,2021,2022-04-27,Torino @ Atalanta,1X2,draw,,4.3,0.296,0.2326,12.27,win,3.3,0.364,pinnacle
seriea,2021,2022-04-27,Inter @ Bologna,1X2,draw,,5.87,0.2129,0.1704,11.24,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-27,Inter @ Bologna,TOTAL,under,2.5,2.49,0.5313,0.4016,14.53,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-30,Verona @ Cagliari,TOTAL,over,2.5,1.99,0.5885,0.5025,7.7,win,0.99,0.364,pinnacle
seriea,2021,2022-04-30,Sassuolo @ Napoli,1X2,draw,,5.43,0.2185,0.1842,8.4,lose,-1.0,0.364,pinnacle
seriea,2021,2022-04-30,Genoa @ Sampdoria,1X2,sampdoria,,3.04,0.4539,0.3289,17.09,win,2.04,0.364,pinnacle
seriea,2021,2022-04-30,Lazio @ Spezia,TOTAL,over,2.5,1.83,0.627,0.5464,6.63,win,0.8300000000000001,0.334,pinnacle
seriea,2021,2022-05-01,Venezia @ Juventus,1X2,draw,,6.25,0.2023,0.16,11.89,lose,-1.0,0.334,pinnacle
seriea,2021,2022-05-01,Torino @ Empoli,1X2,torino,,2.6,0.4485,0.3846,7.47,win,1.6,0.334,pinnacle
seriea,2021,2022-05-01,Torino @ Empoli,TOTAL,under,2.5,2.1,0.5315,0.4762,5.22,lose,-1.0,0.334,pinnacle
seriea,2021,2022-05-01,Fiorentina @ Milan,TOTAL,under,2.5,2.08,0.5327,0.4808,4.86,win,1.08,0.364,pinnacle
seriea,2021,2022-05-01,Bologna @ Roma,1X2,draw,,4.31,0.2534,0.232,4.14,win,3.3099999999999996,0.364,pinnacle
seriea,2021,2022-05-01,Bologna @ Roma,TOTAL,under,2.5,2.26,0.5543,0.4425,11.37,win,1.2599999999999998,0.364,pinnacle
seriea,2021,2022-05-05,Venezia @ Salernitana,1X2,venezia,,4.01,0.3675,0.2494,21.32,lose,-1.0,0.334,pinnacle
seriea,2021,2022-05-05,Venezia @ Salernitana,TOTAL,under,2.5,1.95,0.5975,0.5128,7.43,lose,-1.0,0.334,pinnacle
seriea,2021,2022-05-06,Juventus @ Genoa,1X2,juventus,,2.16,0.6109,0.463,14.38,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-07,Sampdoria @ Lazio,TOTAL,over,2.5,1.63,0.6763,0.6135,4.61,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-08,Atalanta @ Spezia,1X2,draw,,5.1,0.2264,0.1961,6.96,lose,-1.0,0.334,pinnacle
seriea,2021,2022-05-08,Bologna @ Venezia,1X2,bologna,,2.38,0.5283,0.4202,11.58,lose,-1.0,0.334,pinnacle
seriea,2021,2022-05-08,Cagliari @ Salernitana,1X2,cagliari,,3.42,0.4177,0.2924,19.29,lose,-1.0,0.334,pinnacle
seriea,2021,2022-05-08,Cagliari @ Salernitana,TOTAL,under,2.5,1.81,0.6094,0.5525,4.64,win,0.81,0.334,pinnacle
seriea,2021,2022-05-08,Milan @ Verona,1X2,verona,,5.44,0.26,0.1838,18.65,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-14,Spezia @ Udinese,1X2,spezia,,5.52,0.2029,0.1812,5.4,win,4.52,0.334,pinnacle
seriea,2021,2022-05-14,Torino @ Verona,1X2,torino,,4.15,0.3409,0.241,18.66,win,3.1500000000000004,0.364,pinnacle
seriea,2021,2022-05-14,Venezia @ Roma,1X2,draw,,5.87,0.2109,0.1704,10.71,win,4.87,0.334,pinnacle
seriea,2021,2022-05-15,Genoa @ Napoli,TOTAL,under,2.5,2.08,0.5234,0.4808,3.99,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-15,Atalanta @ Milan,1X2,atalanta,,4.65,0.2405,0.2151,5.33,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-15,Atalanta @ Milan,TOTAL,under,2.5,2.58,0.4984,0.3876,12.86,win,1.58,0.364,pinnacle
seriea,2021,2022-05-16,Fiorentina @ Sampdoria,1X2,draw,,4.31,0.2571,0.232,4.87,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-20,Roma @ Torino,1X2,torino,,3.57,0.3632,0.2801,13.35,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-20,Roma @ Torino,1X2,draw,,3.86,0.3069,0.2591,8.3,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-21,Bologna @ Genoa,1X2,draw,,4.03,0.3037,0.2481,10.08,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-21,Juventus @ Fiorentina,1X2,draw,,3.93,0.2793,0.2545,4.39,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-21,Juventus @ Fiorentina,TOTAL,under,2.5,2.32,0.5427,0.431,11.66,win,1.3199999999999998,0.364,pinnacle
seriea,2021,2022-05-21,Verona @ Lazio,1X2,verona,,4.0,0.2875,0.25,6.75,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-22,Napoli @ Spezia,1X2,napoli,,1.74,0.6913,0.5747,9.13,win,0.74,0.334,pinnacle
seriea,2021,2022-05-22,Milan @ Sassuolo,1X2,draw,,5.12,0.2336,0.1953,8.82,lose,-1.0,0.364,pinnacle
seriea,2021,2022-05-22,Cagliari @ Venezia,1X2,draw,,4.16,0.2851,0.2404,8.37,win,3.16,0.334,pinnacle
seriea,2021,2022-05-22,Cagliari @ Venezia,TOTAL,under,2.5,2.17,0.5549,0.4608,9.19,win,1.17,0.334,pinnacle
bundesliga,2021,2021-10-02,Freiburg @ Hertha,1X2,freiburg,,2.45,0.4767,0.4082,7.56,win,1.4500000000000002,0.364,pinnacle
bundesliga,2021,2021-10-02,Hoffenheim @ Stuttgart,1X2,stuttgart,,2.9,0.4497,0.3448,13.69,win,1.9,0.364,pinnacle
bundesliga,2021,2021-10-02,M'gladbach @ Wolfsburg,1X2,wolfsburg,,2.02,0.6327,0.495,12.51,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-02,M'gladbach @ Wolfsburg,TOTAL,under,2.5,2.13,0.5594,0.4695,8.62,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-03,Union Berlin @ Mainz,TOTAL,under,2.5,1.78,0.676,0.5618,9.15,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-03,Leverkusen @ Bielefeld,1X2,arminia bielefeld,,4.88,0.312,0.2049,23.52,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-10-03,Leverkusen @ Bielefeld,1X2,draw,,4.29,0.2919,0.2331,11.36,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-10-03,Leverkusen @ Bielefeld,TOTAL,under,2.5,2.12,0.583,0.4717,10.62,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-10-16,Mainz @ Dortmund,1X2,draw,,5.27,0.2581,0.1898,16.21,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-16,Hertha @ Ein Frankfurt,1X2,eintracht frankfurt,,1.77,0.6328,0.565,5.4,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-16,Hertha @ Ein Frankfurt,TOTAL,over,2.5,1.83,0.6082,0.5464,5.09,win,0.8300000000000001,0.364,pinnacle
bundesliga,2021,2021-10-16,RB Leipzig @ Freiburg,TOTAL,under,2.5,2.23,0.5781,0.4484,13.01,win,1.23,0.364,pinnacle
bundesliga,2021,2021-10-16,Bochum @ Greuther Furth,1X2,greuther furth,,2.33,0.5031,0.4292,7.75,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-10-16,Bochum @ Greuther Furth,TOTAL,under,2.5,2.14,0.5044,0.4673,3.57,win,1.1400000000000001,0.334,pinnacle
bundesliga,2021,2021-10-16,Wolfsburg @ Union Berlin,1X2,union berlin,,2.42,0.4888,0.4132,8.23,win,1.42,0.364,pinnacle
bundesliga,2021,2021-10-16,Stuttgart @ M'gladbach,1X2,draw,,4.66,0.2352,0.2146,4.32,win,3.66,0.364,pinnacle
bundesliga,2021,2021-10-16,Stuttgart @ M'gladbach,1X2,stuttgart,,6.32,0.2426,0.1582,24.0,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-17,Bielefeld @ Augsburg,1X2,draw,,3.29,0.3267,0.304,3.37,win,2.29,0.334,pinnacle
bundesliga,2021,2021-10-17,Bielefeld @ Augsburg,TOTAL,under,2.5,1.68,0.7029,0.5952,8.14,win,0.6799999999999999,0.334,pinnacle
bundesliga,2021,2021-10-22,Augsburg @ Mainz,TOTAL,under,2.5,1.81,0.6343,0.5525,6.67,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-23,Dortmund @ Bielefeld,1X2,draw,,4.44,0.252,0.2252,5.34,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-10-23,Freiburg @ Wolfsburg,1X2,freiburg,,3.63,0.3683,0.2755,15.17,win,2.63,0.364,pinnacle
bundesliga,2021,2021-10-23,Freiburg @ Wolfsburg,TOTAL,under,2.5,1.79,0.6629,0.5587,8.39,win,0.79,0.364,pinnacle
bundesliga,2021,2021-10-23,M'gladbach @ Hertha,1X2,hertha berlin,,3.56,0.3933,0.2809,18.01,win,2.56,0.364,pinnacle
bundesliga,2021,2021-10-24,Leverkusen @ FC Koln,1X2,cologne,,3.16,0.3665,0.3165,7.12,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-24,Ein Frankfurt @ Bochum,1X2,bochum,,3.6,0.3557,0.2778,12.63,win,2.6,0.334,pinnacle
bundesliga,2021,2021-10-24,Ein Frankfurt @ Bochum,1X2,draw,,3.78,0.2895,0.2646,4.25,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-10-24,Ein Frankfurt @ Bochum,TOTAL,under,2.5,2.05,0.5692,0.4878,7.51,win,1.0499999999999998,0.334,pinnacle
bundesliga,2021,2021-10-29,Hertha @ Hoffenheim,1X2,hoffenheim,,1.78,0.6929,0.5618,10.5,win,0.78,0.364,pinnacle
bundesliga,2021,2021-10-30,Mainz @ Bielefeld,1X2,draw,,3.56,0.3184,0.2809,6.01,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-10-30,Mainz @ Bielefeld,TOTAL,under,2.5,1.75,0.6775,0.5714,8.36,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-10-30,Wolfsburg @ Leverkusen,TOTAL,over,2.5,1.85,0.6512,0.5405,9.21,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-30,Bayern Munich @ Union Berlin,1X2,draw,,5.95,0.2403,0.1681,19.34,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-30,RB Leipzig @ Ein Frankfurt,1X2,eintracht frankfurt,,4.84,0.2654,0.2066,12.8,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-30,RB Leipzig @ Ein Frankfurt,1X2,draw,,4.15,0.2644,0.241,4.38,win,3.1500000000000004,0.364,pinnacle
bundesliga,2021,2021-10-30,RB Leipzig @ Ein Frankfurt,TOTAL,under,2.5,2.57,0.5012,0.3891,12.96,win,1.5699999999999998,0.364,pinnacle
bundesliga,2021,2021-10-31,Stuttgart @ Augsburg,1X2,stuttgart,,2.78,0.4312,0.3597,8.95,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-10-31,Bochum @ M'gladbach,1X2,draw,,5.59,0.2549,0.1789,19.12,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-11-05,M'gladbach @ Mainz,TOTAL,under,2.5,2.16,0.582,0.463,11.57,win,1.1600000000000001,0.364,pinnacle
bundesliga,2021,2021-11-06,Hoffenheim @ Bochum,1X2,bochum,,3.95,0.3022,0.2532,8.72,win,2.95,0.334,pinnacle
bundesliga,2021,2021-11-06,Bielefeld @ Stuttgart,1X2,stuttgart,,1.99,0.5993,0.5025,8.67,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-11-06,Augsburg @ Wolfsburg,TOTAL,under,2.5,2.05,0.5454,0.4878,5.32,win,1.0499999999999998,0.364,pinnacle
bundesliga,2021,2021-11-06,Dortmund @ RB Leipzig,TOTAL,over,2.5,1.6,0.6947,0.625,5.02,win,0.6000000000000001,0.364,pinnacle
bundesliga,2021,2021-11-07,Leverkusen @ Hertha,1X2,bayer leverkusen,,2.21,0.4857,0.4525,3.3,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-11-07,Union Berlin @ FC Koln,1X2,union berlin,,3.9,0.2813,0.2564,4.36,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-11-07,Union Berlin @ FC Koln,TOTAL,over,2.5,1.79,0.6063,0.5587,3.84,win,0.79,0.364,pinnacle
bundesliga,2021,2021-11-07,Ein Frankfurt @ Greuther Furth,1X2,greuther furth,,3.76,0.3318,0.266,11.14,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-11-07,Ein Frankfurt @ Greuther Furth,TOTAL,under,2.5,2.15,0.54,0.4651,7.24,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-11-20,Wolfsburg @ Bielefeld,1X2,arminia bielefeld,,3.98,0.3131,0.2513,11.08,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-11-20,Wolfsburg @ Bielefeld,1X2,draw,,3.43,0.3336,0.2915,6.49,win,2.43,0.334,pinnacle
bundesliga,2021,2021-11-20,RB Leipzig @ Hoffenheim,1X2,hoffenheim,,4.55,0.3589,0.2198,28.49,win,3.55,0.364,pinnacle
bundesliga,2021,2021-11-20,Greuther Furth @ M'gladbach,1X2,draw,,6.41,0.1952,0.156,11.3,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-11-20,Hertha @ Union Berlin,1X2,union berlin,,2.02,0.6305,0.495,12.31,win,1.02,0.364,pinnacle
bundesliga,2021,2021-11-21,Ein Frankfurt @ Freiburg,1X2,freiburg,,1.88,0.67,0.5319,11.68,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-11-21,Ein Frankfurt @ Freiburg,TOTAL,under,2.5,2.15,0.5385,0.4651,7.1,win,1.15,0.364,pinnacle
bundesliga,2021,2021-11-21,FC Koln @ Mainz,1X2,mainz 05,,2.1,0.6083,0.4762,12.48,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-11-27,Freiburg @ Bochum,TOTAL,under,2.5,1.87,0.641,0.5348,8.94,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-11-27,M'gladbach @ FC Koln,1X2,cologne,,3.08,0.3953,0.3247,9.79,win,2.08,0.364,pinnacle
bundesliga,2021,2021-11-27,M'gladbach @ FC Koln,TOTAL,under,2.5,2.36,0.5003,0.4237,8.13,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-11-27,Hoffenheim @ Greuther Furth,1X2,greuther furth,,5.4,0.2111,0.1852,6.3,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-11-27,Augsburg @ Hertha,1X2,augsburg,,4.42,0.2651,0.2262,7.73,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-11-27,Augsburg @ Hertha,TOTAL,over,2.5,2.24,0.4984,0.4464,5.24,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-11-27,Dortmund @ Wolfsburg,1X2,wolfsburg,,2.8,0.3937,0.3571,4.61,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-11-27,Dortmund @ Wolfsburg,TOTAL,over,2.5,1.88,0.5751,0.5319,3.66,win,0.8799999999999999,0.364,pinnacle
bundesliga,2021,2021-11-28,Union Berlin @ Ein Frankfurt,1X2,eintracht frankfurt,,2.46,0.4352,0.4065,3.18,win,1.46,0.364,pinnacle
bundesliga,2021,2021-11-28,Leverkusen @ RB Leipzig,1X2,rasenballsport leipzig,,2.01,0.5588,0.4975,5.54,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-12-04,Bochum @ Augsburg,TOTAL,under,2.5,1.85,0.5956,0.5405,4.59,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-12-04,FC Koln @ Bielefeld,1X2,arminia bielefeld,,3.14,0.3401,0.3185,3.05,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-12-04,FC Koln @ Bielefeld,TOTAL,under,2.5,2.05,0.5406,0.4878,4.87,win,1.0499999999999998,0.334,pinnacle
bundesliga,2021,2021-12-04,Ein Frankfurt @ Hoffenheim,1X2,hoffenheim,,1.98,0.5873,0.5051,7.33,win,0.98,0.364,pinnacle
bundesliga,2021,2021-12-04,Wolfsburg @ Mainz,1X2,mainz 05,,2.23,0.5222,0.4484,7.4,win,1.23,0.364,pinnacle
bundesliga,2021,2021-12-04,Bayern Munich @ Dortmund,1X2,borussia dortmund,,3.62,0.358,0.2762,13.32,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-12-05,Hertha @ Stuttgart,1X2,stuttgart,,2.08,0.6083,0.4808,11.93,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-12-05,Hertha @ Stuttgart,TOTAL,over,2.5,2.03,0.5997,0.4926,9.78,win,1.0299999999999998,0.364,pinnacle
bundesliga,2021,2021-12-05,Freiburg @ M'gladbach,1X2,draw,,3.92,0.2924,0.2551,6.58,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-12-05,Freiburg @ M'gladbach,1X2,freiburg,,4.64,0.3207,0.2155,21.96,win,3.6399999999999997,0.364,pinnacle
bundesliga,2021,2021-12-05,Freiburg @ M'gladbach,TOTAL,under,2.5,2.16,0.5828,0.463,11.65,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-12-10,Augsburg @ FC Koln,1X2,cologne,,1.75,0.6173,0.5714,3.61,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-12-11,Dortmund @ Bochum,1X2,draw,,4.85,0.236,0.2062,6.51,win,3.8499999999999996,0.334,pinnacle
bundesliga,2021,2021-12-11,Hoffenheim @ Freiburg,1X2,freiburg,,2.28,0.5783,0.4386,14.33,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-12-11,Bielefeld @ Hertha,1X2,arminia bielefeld,,4.19,0.2664,0.2387,5.23,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-12-11,M'gladbach @ RB Leipzig,1X2,rasenballsport leipzig,,1.88,0.6317,0.5319,8.44,win,0.8799999999999999,0.364,pinnacle
bundesliga,2021,2021-12-11,Stuttgart @ Wolfsburg,1X2,stuttgart,,4.14,0.2737,0.2415,5.99,win,3.1399999999999997,0.364,pinnacle
bundesliga,2021,2021-12-12,Union Berlin @ Greuther Furth,1X2,union berlin,,2.01,0.5739,0.4975,6.91,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-12-12,Union Berlin @ Greuther Furth,TOTAL,over,2.5,1.79,0.6269,0.5587,5.5,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-12-14,Bayern Munich @ Stuttgart,1X2,draw,,6.1,0.209,0.1639,12.38,lose,-1.0,0.364,pinnacle
bundesliga,2021,2021-12-14,Bochum @ Bielefeld,1X2,draw,,3.51,0.3437,0.2849,9.28,lose,-1.0,0.334,pinnacle
bundesliga,2021,2021-12-14,Hertha @ Mainz,1X2,mainz 05,,1.95,0.6536,0.5128,12.35,win,0.95,0.364,pinnacle
